34.82,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.821,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.822,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.824,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.829,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.831,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.832,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.833,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.834,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.839,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.84,0.854153 0.932585 -40.2758, 0  0 -0, 0  0 -0,0.978566    1.033 -42.8907
34.844, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.849, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.851, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.852, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.853, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.855, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.856, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.857, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.858, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.863, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.864, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.865, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.866, 1.29066 0.916751 -40.1749, 0  0 -0, 0  0 -0, 1.21636 0.748552 -43.7329
34.869, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.871, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.872, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.873, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.88, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.883, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.884, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.887, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.889, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.893, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.894, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.896, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.898, 1.75238  0.70255 -41.1512, 0  0 -0, 0  0 -0, 1.63477  0.44762 -46.1969
34.901, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.907, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.909, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.913, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.914, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.916, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.919, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.92, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.921, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.923, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.925, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.932, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.934, 0  0 -0,  2.43811 0.0705824  -46.5406, 2.44311 0.108093 -44.6776, 0  0 -0
34.94, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.943, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.949, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.95, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.952, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.953, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.954, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.955, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.956, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.957, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.959, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.961, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.962, 0  0 -0, 2.24301  1.32119 -57.8516, 1.06569   2.8832 -62.0014, 0  0 -0
34.966, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.968, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.971, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.973, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.975, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.976, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.977, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.978, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.979, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.98, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.982, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.983, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.984, 0  0 -0, 1.63944 -1.48529 -53.0531,-1.01023  1.85824 -52.3373, 0  0 -0
34.988,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
34.988,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
34.99,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
34.992,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
34.993,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
34.999,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.001,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.009,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.012,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.013,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.016,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.017,0 0 0, 0.394492 -0.190755  -47.9659, 0.418456 -0.218891   -48.042,0 0 0
35.021,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.022,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.032,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.033,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.034,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.036,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.037,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.038,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.039,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.039,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.04,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.05,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.053,0 0 0,0.644606 -0.58516 -43.6081, 0.831955 -0.802192  -44.4818,0 0 0
35.058,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.06,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.062,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.065,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.068,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.072,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.074,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.076,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.079,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.081,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.083,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.086,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.088,0 0 0, 1.03146 -0.74549 -40.4985,  1.18877 -0.903089  -42.4737,0 0 0
35.091,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.092,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.094,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.095,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.096,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.097,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.099,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.1,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.101,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.102,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.103,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.104,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.105,0 0 0,  1.37017 -0.784971  -40.2616, 1.28076 -0.60902 -43.5439,0 0 0
35.108,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.109,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.11,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.114,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.12,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.121,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.122,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.125,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.128,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.129,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.131,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.132,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.137,0 0 0,   1.6878 -0.383544  -40.9159,  1.65487 -0.243346    -46.37,0 0 0
35.145, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.146, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.147, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.149, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.15, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.151, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.153, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.154, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.155, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.156, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.158, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.159, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.16, 2.24177 0.311528 -46.0989,0 0 0,0 0 0, 2.29334 0.361895 -45.1525
35.164,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.166,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.171,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.173,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.175,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.177,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.178,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.179,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.18,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.181,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.187,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.188,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.19,  2.03009 -0.819748  -58.0743,0 0 0,0 0 0,0.925013 -2.30706 -62.3863
35.195, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.197, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.199, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.203, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.205, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.209, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.21, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.212, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.213, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.215, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.216, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.217, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.218, 1.49985  1.43833 -52.8252, 0  0 -0, 0  0 -0,-0.778018  -1.41705  -51.6794
35.222,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.224,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.225,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.227,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.228,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.229,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.229,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.234,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.239,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.241,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.242,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.243,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.244,0.527583 0.483955  -48.008, 0  0 -0, 0  0 -0,0.573492 0.551206 -47.6115
35.248,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.249,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.251,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.255,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.257,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.259,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.261,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.262,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.264,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.265,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.266,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.272,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.275,0.762389 0.761865 -43.7388, 0  0 -0, 0  0 -0,0.918485 0.949428 -44.1607
35.279, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.286, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.287, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.288, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.289, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.294, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.296, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.298, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.299, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.301, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.302, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.304, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.305, 1.10527 0.891585 -40.7924, 0  0 -0, 0  0 -0, 1.22764   1.0183 -42.1579
35.309, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.31, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.312, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.313, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.314, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.315, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.316, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.317, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.319, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.326, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.327, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.328, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.331, 1.36696  0.87188 -40.6891, 0  0 -0, 0  0 -0, 1.25251  0.68222 -43.1464
35.334, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.335, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.336, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.337, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.342, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.344, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.345, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.346, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.347, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.348, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.36, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.361, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.364, 1.62082 0.552148 -41.6796, 0  0 -0, 0  0 -0, 1.46966  0.29095 -45.6776
35.367, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.369, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.37, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.371, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.372, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.374, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.374, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.378, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.38, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.381, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.384, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.386, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.387, 0  0 -0,  1.91639 -0.485696  -45.4896,  1.95663 -0.537649  -45.5656, 0  0 -0
35.391, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
35.393, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
35.395, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
35.397, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
35.399, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
35.401, 0  0 -0,  1.6019 0.687613 -57.4582,0.478173  2.20483 -63.1116, 0  0 -0
