0,0 0 0,1 1 0,0 0 0,0 0 1
13.43,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.431,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.432,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.433,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.434,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.435,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.436,0 0 0,-5.93737  2.78173 -79.6259,-7.43821  3.67937 -58.8167,0 0 0
13.445,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.446,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.447,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.448,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.449,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.45,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.453,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.454,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.462,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.463,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.464,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.465,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.466,0 0 0,-5.19058  3.12015 -66.6656,-5.89999  3.09465 -50.8848,0 0 0
13.469,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.47,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.472,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.479,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.48,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.481,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.482,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.484,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.485,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.488,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.491,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.496,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.497,0 0 0,-5.67197  3.47367 -53.5561, -4.7088  1.21412 -40.6794,0 0 0
13.499,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.501,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.502,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.503,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.504,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.505,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.512,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.513,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.514,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.515,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.516,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.517,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.518,0 0 0,-7.93418  3.82137 -42.3804,-3.49875 -3.17335 -37.2074,0 0 0
13.522,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.529,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.53,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.531,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.533,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.534,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.535,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.535,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.537,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.546,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.547,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.548,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.549,0 0 0, -6.1458 -2.03204 -39.2951,-4.97541 -3.63729 -43.3767,0 0 0
13.552,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.553,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.554,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.554,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.563,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.564,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.565,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.566,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.567,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.569,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.57,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.571,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.579,0 0 0,-2.46258 -7.73236 -35.9875, -7.02684 -0.182085  -55.6391,0 0 0
13.584,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.585,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.586,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.587,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.588,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.589,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.59,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.596,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.597,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.598,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.599,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.6,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.601,-6.70337  17.3972 -36.4224,0 0 0,0 0 0,-9.15647  9.21572 -54.5739
13.603,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.604,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.613,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.614,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.615,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.616,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.617,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.618,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.618,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.619,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.63,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.633,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.636,  -10.22  20.8815 -56.0818,0 0 0,0 0 0,-16.1572  9.90951 -62.8108
13.644,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.646,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.647,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.649,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.652,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.654,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.655,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.657,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.658,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.66,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.661,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.663,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.664,-14.0986  18.7244 -80.8428,0 0 0,0 0 0,-19.8295  11.7476 -59.4217
13.669,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.67,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.671,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.672,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.673,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.675,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.676,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.678,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.681,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.683,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.684,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.685,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.687,  -8.548  6.91646 -61.3102, 0 -0  0, 0 -0  0,-14.2443 -1.19203 -54.3298
13.695, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.696, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.697, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.698, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.699, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.7, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.703, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.704, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.705, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.706, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.707, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.715, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.716, -9.7944 0.795085 -48.6333, 0 -0  0, 0 -0  0, -8.6669  2.54749 -44.1268
13.72, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.721, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.722, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.723, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.724, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.725, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.732, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.733, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.734, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.735, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.736, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.737, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.738, -9.72481 -0.917455  -42.3991,0 0 0,0 0 0, -6.2628   4.2361 -39.2211
13.74, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.749, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.75, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.751, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.752, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.753, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.754, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.755, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.756, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.766, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.767, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.768, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.769, -7.9858   1.9652 -42.9149,0 0 0,0 0 0,-6.53342  4.17046  -39.711
13.773, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.773, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.774, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.775, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.782, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.784, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.785, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.786, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.788, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.789, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.79, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.791, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.799, -6.2041  4.42419 -42.6024,0 0 0,0 0 0,-6.82609    3.493 -43.2469
13.802,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.803,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.804,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.805,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.806,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.807,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.808,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.818,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.819,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.82,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.821,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.822,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.823,0 0 0, -6.5546  -6.6836 -39.0235,-7.22043 -1.11056 -51.5244,0 0 0
13.826,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.827,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.834,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.835,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.837,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.837,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.839,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.84,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.841,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.842,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.851,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.852,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.853,0 0 0,-12.1692 -5.76776 -59.2815,-13.9147 0.521028 -70.6129,0 0 0
13.856,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.857,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.858,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.863,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.864,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.868,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.87,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.87,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.871,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.873,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.874,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.875,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.876,0 0 0,-17.9669 -2.90436 -83.5956,-18.4948 -2.96231 -61.4342,0 0 0
13.884,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.885,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.886,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.887,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.888,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.889,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.89,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.891,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.901,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.902,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.903,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.904,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.905,0 0 0,-9.50471  2.34155 -53.0416,-13.1083   7.7429 -53.0765,0 0 0
13.907,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.908,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.909,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.918,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.919,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.92,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.92,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.921,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.922,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.923,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.924,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.935,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.936,0 0 0,-10.8833  4.96837 -41.4924, -9.3926  2.91311 -46.0424,0 0 0
13.939,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.939,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.94,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.942,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.943,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.944,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.952,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.953,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.954,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.955,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.957,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.958,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.959,0 0 0,-9.78175  3.57404 -36.7769,-8.37198  1.72168 -46.1884,0 0 0
13.962,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.968,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.969,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.971,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.972,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.972,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.973,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.974,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.975,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.985,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.986,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.987,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.988,0 0 0, -6.37424 -0.338326  -34.7905,-7.35832  1.37756 -51.6107,0 0 0
13.991,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
13.992,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
13.993,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
13.993,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
14.002,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
14.003,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
14.004,0 0 0, 1.15213 -4.92663 -31.7922,-3.71967  2.44739 -66.2662,0 0 0
