20.711, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.719, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.72, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.721, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.721, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.723, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.724, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.725, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.726, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.736, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.737, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.737, 2.82892 -1.34543 -56.1422, 0 -0  0, 0 -0  0, 2.21788 -2.15021 -61.0368
20.74, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.741, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.742, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.743, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.744, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.752, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.753, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.754, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.756, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.759, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.759, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.761, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.762, 1.94416  1.93071 -50.8203, 0  0 -0, 0  0 -0,-1.06554 -1.96426 -50.6709
20.769,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.77,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.771,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.772,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.773,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.774,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.775,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.776,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.786,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.787,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.789,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.789,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.79,0.400192 0.538718 -46.5001, 0  0 -0, 0  0 -0,0.446168 0.575081 -47.5974
20.793,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.794,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.795,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.803,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.804,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.805,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.806,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.807,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.808,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.809,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.81,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.82,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.821,0.393187 0.982297 -43.1624, 0  0 -0, 0  0 -0,0.593328  1.19081 -45.5904
20.824,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.825,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.826,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.827,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.828,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.829,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.837,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.838,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.838,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.839,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.84,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.841,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.842,0.904352  1.22492 -41.1824, 0  0 -0, 0  0 -0, 1.04087  1.32409 -45.1239
20.844,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.854,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.855,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.855,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.856,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.857,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.858,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.859,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.86,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.87,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.871,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.872,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.873,  1.2634 0.922728 -40.6432, 0  0 -0, 0  0 -0, 1.40586  1.00927 -45.7934
20.876, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.877, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.877, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.878, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.887, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.888, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.889, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.89, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.891, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.892, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.893, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.894, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.904, 1.69409 0.378933 -41.0803, 0  0 -0, 0  0 -0, 1.88497 0.503419 -47.3889
20.906, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.907, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.908, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.909, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.91, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.911, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.913, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.921, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.922, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.923, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.924, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.924, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.925, 0  0 -0,    2.8089 -0.0812294   -46.4745, 2.74087 0.061477 -44.7361, 0  0 -0
20.928, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.928, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.937, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.938, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.939, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.94, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.941, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.942, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.943, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.944, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.954, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.955, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.956, 0  0 -0, 2.77935  1.48735 -55.7032, 2.17931  2.26938 -61.0322, 0  0 -0
20.959, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.959, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.96, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.961, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.962, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.971, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.972, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.973, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.974, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.975, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.978, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.979, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.979, 0 -0  0, 1.88379 -1.91838 -50.5531,-1.13383  1.99721 -50.7783, 0 -0  0
20.988, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.989, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.99, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.991, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.992, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.992, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.993, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
20.994, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.004, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.005, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.007, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.008, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.009, 0 -0  0, 0.318543 -0.506525  -46.2591, 0.374409 -0.552036   -47.702, 0 -0  0
21.012, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.013, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.014, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.021, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.022, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.023, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.024, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.025, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.025, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.026, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.027, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.038, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.039, 0 -0  0, 0.309348 -0.917058  -42.9434,0.548312 -1.17668 -45.7415, 0 -0  0
21.042, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.043, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.044, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.045, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.046, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.046, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.055, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.055, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.056, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.057, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.058, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.059, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.059, 0 -0  0, 0.85496 -1.17949 -40.9769, 1.00221 -1.29648 -45.3151, 0 -0  0
21.062, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.071, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.073, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.074, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.075, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.076, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.078, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.079, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.08, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.088, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.089, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.09, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.091, 0 -0  0,   1.2421 -0.906079  -40.4351, 1.40709 -1.02915 -45.9915, 0 -0  0
21.093, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.094, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.095, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.095, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.105, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.106, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.107, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.108, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.109, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.109, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.11, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.111, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.122, 0 -0  0,   1.7128 -0.388576  -40.8466, 1.92886 -0.55529 -47.6129, 0 -0  0
21.125,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.126,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.127,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.127,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.128,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.13,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.131,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.139,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.139,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.14,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.141,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.142,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.143,   2.87814 -0.0225362   -46.6842, 0 -0  0, 0 -0  0,   2.90462 -0.0496554   -44.5022
21.145, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.146, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.155, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.156, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.157, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.158, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.159, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.16, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.161, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.161, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.172, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.174, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.175, 2.93507  -1.5136 -55.8879, 0 -0  0, 0 -0  0, 2.38015 -2.26299 -60.7882
21.177, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.178, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.179, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.18, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.181, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.189, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.19, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.191, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.192, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.193, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.195, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.196, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.196, 2.03044  1.89246 -50.7174, 0  0 -0, 0  0 -0,-0.984857  -2.00824  -50.5657
21.206,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.207,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.208,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.208,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.209,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.21,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.211,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.218,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.226,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.227,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.228,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.229,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.23,0.441014 0.509228 -46.4236, 0  0 -0, 0  0 -0,0.503067 0.562965 -47.5506
21.233,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.234,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.235,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.243,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.244,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.245,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.246,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.247,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.248,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
21.248,0.416829 0.970708 -43.1077, 0  0 -0, 0  0 -0,0.632178  1.19218 -45.5965
