4.597,-0  0  0,-10.5847 -4.00196 -51.1225,-12.7432 -1.42784 -55.3777,-0  0  0
4.598,-0  0  0,-10.5847 -4.00196 -51.1225,-12.7432 -1.42784 -55.3777,-0  0  0
4.608,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.609,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.611,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.612,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.612,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.613,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.615,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.616,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.625,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.626,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.627,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.628,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.629,-0  0  0,-11.4475  -1.6694 -48.7078, -12.1783 -0.815283   -50.437,-0  0  0
4.631,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.632,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.633,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.641,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.643,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.644,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.644,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.645,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.646,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.647,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.648,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.658,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.659,-0  0  0,-12.4393  2.05764 -40.9503,-9.75816 -1.86395 -44.4424,-0  0  0
4.662,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.663,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.664,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.665,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.666,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.667,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.675,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.677,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.678,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.678,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.68,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.68,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.681,-0  0  0,-11.9336  2.96783 -35.4413, -8.1249 -2.70921 -40.9329,-0  0  0
4.684,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.692,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.693,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.694,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.695,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.696,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.697,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.699,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.703,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.709,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.709,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.711,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.711,-0  0  0,-8.70995 -1.18589 -37.7104,-8.51031 -2.01802 -44.9539,-0  0  0
4.714,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.715,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.716,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.716,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.725,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.726,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.727,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.728,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.729,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.73,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.731,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.732,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.742,-0  0  0,-5.26405 -5.01765 -38.1069,-8.30496 -2.07532  -54.509,-0  0  0
4.745,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.746,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.747,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.748,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.748,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.749,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.75,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.759,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.76,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.76,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.761,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.762,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.763,-1.34196 0.928361 -45.7149,-0  0  0,-0  0  0,-3.25926 -1.65353 -44.4339
4.765,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.766,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.776,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.776,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.778,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.779,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.78,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.781,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.782,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.783,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.792,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.793,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.795,-4.22412 -2.96155 -54.5353,-0  0  0,-0  0  0, -7.5863 -6.98163 -62.6249
4.798,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.799,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.8,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.8,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.802,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.809,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.81,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.811,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.812,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.813,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.814,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.815,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.816,-7.32092 0.508308  -55.635,-0  0  0,-0  0  0,-9.51055 -2.47465 -56.6602
4.826, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.827, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.828, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.829, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.83, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.831, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.831, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.832, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.842, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.844, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.845, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.845, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.846, -9.36254 -0.796756  -51.3074,-0  0  0,-0  0  0,-9.72551 -1.35478 -50.3711
4.849,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.85,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.851,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.859,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.86,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.861,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.863,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.863,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.865,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.866,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.867,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.876,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.877,-10.6975  -3.3162 -41.8287,-0  0  0,-0  0  0,  -8.39057 0.00611392   -43.9207
4.881,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.882,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.882,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.883,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.884,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.885,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.893,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.895,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.896,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.897,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.897,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.898,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.899,-10.7421 -3.13747 -35.4816,-0  0  0,-0  0  0,-7.60985  1.65833 -42.0517
4.902,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.91,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.911,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.912,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.913,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.914,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.915,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.916,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.917,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.927,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.928,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.929,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.93,-8.13737  1.44197 -35.3615,-0  0  0,-0  0  0,-8.79916  1.30098 -47.8651
4.933,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.934,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.935,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.936,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.943,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.945,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.946,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.946,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.947,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.948,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.949,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.949,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.96,-4.73141  5.59442 -34.1673,-0  0  0,-0  0  0,-9.57332 0.523684 -59.4885
4.963,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.964,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.965,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.966,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.967,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.967,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.968,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.977,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.978,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.979,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.98,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.981,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.982,-0  0  0, -1.4275 -3.57839 -44.9489, -4.13157 -0.200361   -44.881,-0  0  0
4.985,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.986,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.994,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.995,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.996,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.997,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.997,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
4.999,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5.011,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5.012,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5.013,-0  0  0, -4.76095 -0.345579  -55.0133,-8.31492  3.68966 -62.6226,-0  0  0
5.015,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.016,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.017,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.018,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.019,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.028,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.029,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.03,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.031,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.031,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.033,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.034,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.035,-0  0  0,-7.30042  -3.1194 -55.0662, -9.33815 -0.297903  -54.2845,-0  0  0
5.044,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.046,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.047,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.048,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.048,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.049,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.053,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.054,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.061,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.062,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.063,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.064,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.064,-0  0  0, -8.8442 -1.67878 -50.9005, -9.29421 -0.923362  -49.0552,-0  0  0
5.067,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.068,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.069,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.078,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.079,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.08,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.081,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.082,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.083,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.083,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.084,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.095,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.097,-0  0  0,-10.0767  0.52663 -43.5336,-8.20851 -2.00642 -43.4939,-0  0  0
5.1,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.1,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.101,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.102,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.104,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.104,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.111,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.112,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.113,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.114,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.115,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.116,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.116,-0  0  0,-10.5149   1.0069 -37.6737,-7.53227 -3.36448 -41.1632,-0  0  0
5.119,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.128,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.129,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.131,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.131,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.132,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.133,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.134,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.135,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.145,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.146,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.147,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
5.148,-0  0  0,-8.92728 -2.66093 -37.4243, -8.8184  -3.5125 -45.7701,-0  0  0
