output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15
0.228749,-0.150542,-0.003,0.228778,0.137424,-0.003,-0.151239,-0.150551,-0.003,-0.151211,0.137416,-0.003,0.0,0.0,0.0
0.228844,-0.150569,-0.003,0.228871,0.137397,-0.003,-0.151144,-0.150581,-0.003,-0.151117,0.137386,-0.003,0.0,0.0,0.0
0.228944,-0.15058,-0.003,0.22897,0.137386,-0.003,-0.151042,-0.150595,-0.003,-0.151016,0.137371,-0.003,0.0,0.0,0.0
0.229048,-0.1506,-0.003,0.229072,0.137366,-0.003,-0.150938,-0.150619,-0.003,-0.150914,0.137347,-0.003,0.0,0.0,0.0
0.229158,-0.150619,-0.003,0.229179,0.137346,-0.003,-0.150827,-0.150643,-0.003,-0.150806,0.137322,-0.003,0.0,0.0,0.0
0.229272,-0.150639,-0.003,0.229292,0.137326,-0.003,-0.150712,-0.150668,-0.003,-0.150692,0.137298,-0.003,0.0,0.0,0.0
0.229394,-0.150659,-0.003,0.22941,0.137306,-0.003,-0.15059,-0.150692,-0.003,-0.150573,0.137273,-0.003,0.0,0.0,0.0
0.229521,-0.150671,-0.003,0.229535,0.137294,-0.003,-0.150461,-0.15071,-0.003,-0.150448,0.137254,-0.003,0.0,0.0,0.0
0.229656,-0.15069,-0.003,0.229667,0.137275,-0.003,-0.150325,-0.150735,-0.003,-0.150315,0.137229,-0.003,0.0,0.0,0.0
0.2298,-0.150706,-0.003,0.229807,0.137258,-0.003,-0.150181,-0.150756,-0.003,-0.150173,0.137208,-0.003,0.0,0.0,0.0
0.22993,-0.15073,-0.003,0.229935,0.137234,-0.003,-0.15005,-0.150785,-0.003,-0.150044,0.137178,-0.003,0.0,0.0,0.0
0.230048,-0.150755,-0.003,0.23005,0.137208,-0.003,-0.149931,-0.150816,-0.003,-0.149929,0.137147,-0.003,0.0,0.0,0.0
0.230163,-0.150791,-0.003,0.230162,0.137171,-0.003,-0.149815,-0.150858,-0.003,-0.149816,0.137104,-0.003,0.0,0.0,0.0
0.230274,-0.150821,-0.003,0.230269,0.137141,-0.003,-0.149703,-0.150895,-0.003,-0.149708,0.137067,-0.003,0.0,0.0,0.0
0.230394,-0.150859,-0.003,0.230386,0.137102,-0.003,-0.149582,-0.15094,-0.003,-0.149591,0.137021,-0.003,0.0,0.0,0.0
0.230523,-0.150891,-0.003,0.23051,0.13707,-0.003,-0.149452,-0.150979,-0.003,-0.149465,0.136982,-0.003,0.0,0.0,0.0
0.230663,-0.150931,-0.003,0.230645,0.13703,-0.003,-0.149312,-0.151027,-0.003,-0.149329,0.136934,-0.003,0.0,0.0,0.0
0.230811,-0.150964,-0.003,0.230789,0.136996,-0.003,-0.149163,-0.151067,-0.003,-0.149184,0.136893,-0.003,0.0,0.0,0.0
0.23097,-0.151006,-0.003,0.230944,0.136954,-0.003,-0.149003,-0.151116,-0.003,-0.149029,0.136843,-0.003,0.0,0.0,0.0
0.231138,-0.151049,-0.003,0.231108,0.13691,-0.003,-0.148834,-0.151165,-0.003,-0.148864,0.136794,-0.003,0.0,0.0,0.0
0.231316,-0.151084,-0.003,0.231282,0.136874,-0.003,-0.148655,-0.151208,-0.003,-0.148689,0.136751,-0.003,0.0,0.0,0.0
0.231465,-0.151129,-0.003,0.231428,0.136829,-0.003,-0.148506,-0.151258,-0.003,-0.148542,0.1367,-0.003,0.0,0.0,0.0
0.231623,-0.151166,-0.003,0.231583,0.136791,-0.003,-0.148347,-0.1513,-0.003,-0.148386,0.136657,-0.003,0.0,0.0,0.0
0.231746,-0.151115,-0.003,0.2317,0.136842,-0.003,-0.148224,-0.151258,-0.003,-0.148269,0.1367,-0.003,0.0,0.0,0.0
0.231861,-0.15111,-0.003,0.231807,0.136848,-0.003,-0.148108,-0.151265,-0.003,-0.148162,0.136693,-0.003,0.0,0.0,0.0
0.231994,-0.151116,-0.003,0.231932,0.136842,-0.003,-0.147975,-0.151281,-0.003,-0.148036,0.136677,-0.003,0.0,0.0,0.0
0.232155,-0.151128,-0.003,0.232089,0.13683,-0.003,-0.147813,-0.151299,-0.003,-0.147879,0.136658,-0.003,0.0,0.0,0.0
0.23227,-0.151145,-0.003,0.232204,0.136812,-0.003,-0.147698,-0.151318,-0.003,-0.147764,0.136639,-0.003,0.0,0.0,0.0
0.232374,-0.151173,-0.003,0.232316,0.136784,-0.003,-0.147594,-0.151335,-0.003,-0.147652,0.136622,-0.003,0.0,0.0,0.0
0.232401,-0.151111,-0.003,0.232355,0.136848,-0.003,-0.147567,-0.151256,-0.003,-0.147613,0.136703,-0.003,0.0,0.0,0.0
0.2324,-0.151085,-0.003,0.232366,0.136877,-0.003,-0.147569,-0.151209,-0.003,-0.147603,0.136753,-0.003,0.0,0.0,0.0
0.232379,-0.151057,-0.003,0.232357,0.136909,-0.003,-0.147592,-0.151158,-0.003,-0.147613,0.136809,-0.003,0.0,0.0,0.0
0.232328,-0.151018,-0.003,0.232319,0.136954,-0.003,-0.147645,-0.151094,-0.003,-0.147654,0.136878,-0.003,0.0,0.0,0.0
0.232199,-0.151178,-0.003,0.232167,0.136796,-0.003,-0.147774,-0.151282,-0.003,-0.147807,0.136693,-0.003,0.0,0.0,0.0
0.23211,-0.151124,-0.003,0.232049,0.136852,-0.003,-0.147864,-0.151261,-0.003,-0.147925,0.136715,-0.003,0.0,0.0,0.0
0.232078,-0.151066,-0.003,0.23199,0.136912,-0.003,-0.147896,-0.151236,-0.003,-0.147984,0.136741,-0.003,0.0,0.0,0.0
0.232038,-0.151015,-0.003,0.231923,0.136964,-0.003,-0.147936,-0.15122,-0.003,-0.148051,0.136759,-0.003,0.0,0.0,0.0
0.231994,-0.150963,-0.003,0.231851,0.137016,-0.003,-0.147981,-0.151203,-0.003,-0.148124,0.136776,-0.003,0.0,0.0,0.0
0.231955,-0.150914,-0.003,0.231785,0.137065,-0.003,-0.148021,-0.15119,-0.003,-0.148191,0.13679,-0.003,0.0,0.0,0.0
0.231922,-0.150869,-0.003,0.231725,0.137111,-0.003,-0.148054,-0.151178,-0.003,-0.148251,0.136802,-0.003,0.0,0.0,0.0
0.231882,-0.15083,-0.003,0.23166,0.13715,-0.003,-0.148094,-0.151173,-0.003,-0.148316,0.136807,-0.003,0.0,0.0,0.0
0.231836,-0.150791,-0.003,0.231591,0.137189,-0.003,-0.14814,-0.151165,-0.003,-0.148386,0.136816,-0.003,0.0,0.0,0.0
0.231784,-0.150758,-0.003,0.231517,0.137222,-0.003,-0.148192,-0.15116,-0.003,-0.14846,0.136821,-0.003,0.0,0.0,0.0
0.231726,-0.150724,-0.003,0.231438,0.137256,-0.003,-0.148251,-0.151152,-0.003,-0.148538,0.136829,-0.003,0.0,0.0,0.0
0.231687,-0.150688,-0.003,0.231381,0.137293,-0.003,-0.14829,-0.15114,-0.003,-0.148595,0.136841,-0.003,0.0,0.0,0.0
0.231618,-0.150655,-0.003,0.231295,0.137326,-0.003,-0.148358,-0.151129,-0.003,-0.148681,0.136851,-0.003,0.0,0.0,0.0
0.231544,-0.150622,-0.003,0.231206,0.137359,-0.003,-0.148432,-0.151117,-0.003,-0.14877,0.136864,-0.003,0.0,0.0,0.0
0.231465,-0.150589,-0.003,0.231113,0.137392,-0.003,-0.148512,-0.151101,-0.003,-0.148863,0.13688,-0.003,0.0,0.0,0.0
0.23138,-0.150556,-0.003,0.231017,0.137426,-0.003,-0.148596,-0.151082,-0.003,-0.148959,0.136899,-0.003,0.0,0.0,0.0
0.231291,-0.150522,-0.003,0.230919,0.137459,-0.003,-0.148686,-0.151061,-0.003,-0.149057,0.13692,-0.003,0.0,0.0,0.0
0.231196,-0.15049,-0.003,0.230818,0.137492,-0.003,-0.14878,-0.151037,-0.003,-0.149158,0.136944,-0.003,0.0,0.0,0.0
0.231117,-0.150458,-0.003,0.230734,0.137523,-0.003,-0.148858,-0.151012,-0.003,-0.149242,0.136969,-0.003,0.0,0.0,0.0
0.231055,-0.150428,-0.003,0.230667,0.137554,-0.003,-0.14892,-0.150988,-0.003,-0.149309,0.136994,-0.003,0.0,0.0,0.0
0.230989,-0.150388,-0.003,0.230596,0.137594,-0.003,-0.148986,-0.150954,-0.003,-0.14938,0.137028,-0.003,0.0,0.0,0.0
0.230918,-0.150357,-0.003,0.230522,0.137625,-0.003,-0.149057,-0.150927,-0.003,-0.149453,0.137055,-0.003,0.0,0.0,0.0
0.230843,-0.15032,-0.003,0.230446,0.137662,-0.003,-0.149132,-0.150892,-0.003,-0.149529,0.13709,-0.003,0.0,0.0,0.0
0.230765,-0.150289,-0.003,0.230368,0.137693,-0.003,-0.14921,-0.150861,-0.003,-0.149607,0.137122,-0.003,0.0,0.0,0.0
0.230684,-0.150258,-0.003,0.230288,0.137725,-0.003,-0.149291,-0.150828,-0.003,-0.149687,0.137154,-0.003,0.0,0.0,0.0
0.2306,-0.150226,-0.003,0.230205,0.137757,-0.003,-0.149375,-0.150794,-0.003,-0.149769,0.137189,-0.003,0.0,0.0,0.0
0.230554,-0.150195,-0.003,0.230163,0.137788,-0.003,-0.14942,-0.150758,-0.003,-0.149811,0.137225,-0.003,0.0,0.0,0.0
0.230527,-0.150164,-0.003,0.230139,0.137819,-0.003,-0.149447,-0.150723,-0.003,-0.149835,0.13726,-0.003,0.0,0.0,0.0
0.230517,-0.150133,-0.003,0.230133,0.137851,-0.003,-0.149457,-0.150686,-0.003,-0.149841,0.137297,-0.003,0.0,0.0,0.0
0.230485,-0.1501,-0.003,0.230105,0.137883,-0.003,-0.149488,-0.15065,-0.003,-0.149869,0.137334,-0.003,0.0,0.0,0.0
0.230471,-0.150067,-0.003,0.230094,0.137917,-0.003,-0.149502,-0.150611,-0.003,-0.149879,0.137373,-0.003,0.0,0.0,0.0
0.230449,-0.150036,-0.003,0.230076,0.137948,-0.003,-0.149524,-0.150574,-0.003,-0.149897,0.13741,-0.003,0.0,0.0,0.0
0.23046,-0.150005,-0.003,0.230091,0.137979,-0.003,-0.149513,-0.150539,-0.003,-0.149883,0.137445,-0.003,0.0,0.0,0.0
0.23045,-0.149974,-0.003,0.230083,0.13801,-0.003,-0.149523,-0.150504,-0.003,-0.14989,0.13748,-0.003,0.0,0.0,0.0
0.230458,-0.149942,-0.003,0.230094,0.138043,-0.003,-0.149515,-0.150468,-0.003,-0.14988,0.137517,-0.003,0.0,0.0,0.0
0.230445,-0.149909,-0.003,0.230082,0.138076,-0.003,-0.149529,-0.150433,-0.003,-0.149891,0.137553,-0.003,0.0,0.0,0.0
0.23045,-0.149875,-0.003,0.230089,0.138111,-0.003,-0.149523,-0.150396,-0.003,-0.149884,0.13759,-0.003,0.0,0.0,0.0
0.230454,-0.14984,-0.003,0.230095,0.138146,-0.003,-0.149519,-0.150358,-0.003,-0.149879,0.137628,-0.003,0.0,0.0,0.0
0.230456,-0.149804,-0.003,0.230098,0.138182,-0.003,-0.149517,-0.150319,-0.003,-0.149875,0.137667,-0.003,0.0,0.0,0.0
0.230456,-0.149767,-0.003,0.2301,0.13822,-0.003,-0.149517,-0.15028,-0.003,-0.149874,0.137706,-0.003,0.0,0.0,0.0
0.230454,-0.149729,-0.003,0.230099,0.138258,-0.003,-0.149519,-0.15024,-0.003,-0.149874,0.137746,-0.003,0.0,0.0,0.0
0.23045,-0.14969,-0.003,0.230096,0.138297,-0.003,-0.149523,-0.1502,-0.003,-0.149877,0.137787,-0.003,0.0,0.0,0.0
0.230444,-0.14965,-0.003,0.230091,0.138337,-0.003,-0.149529,-0.150158,-0.003,-0.149882,0.137829,-0.003,0.0,0.0,0.0
0.230452,-0.149609,-0.003,0.230099,0.138378,-0.003,-0.149522,-0.150115,-0.003,-0.149874,0.137872,-0.003,0.0,0.0,0.0
0.230506,-0.149572,-0.003,0.230155,0.138416,-0.003,-0.149467,-0.150076,-0.003,-0.149819,0.137912,-0.003,0.0,0.0,0.0
0.230557,-0.149532,-0.003,0.230206,0.138456,-0.003,-0.149417,-0.150034,-0.003,-0.149767,0.137954,-0.003,0.0,0.0,0.0
0.230599,-0.149492,-0.003,0.23025,0.138496,-0.003,-0.149375,-0.149993,-0.003,-0.149724,0.137996,-0.003,0.0,0.0,0.0
0.23064,-0.149452,-0.003,0.230292,0.138537,-0.003,-0.149334,-0.14995,-0.003,-0.149682,0.138038,-0.003,0.0,0.0,0.0
0.230677,-0.149413,-0.003,0.23033,0.138576,-0.003,-0.149297,-0.149909,-0.003,-0.149644,0.13808,-0.003,0.0,0.0,0.0
0.230715,-0.149376,-0.003,0.23037,0.138613,-0.003,-0.149259,-0.14987,-0.003,-0.149605,0.138119,-0.003,0.0,0.0,0.0
0.230748,-0.149334,-0.003,0.230404,0.138656,-0.003,-0.149227,-0.149824,-0.003,-0.14957,0.138165,-0.003,0.0,0.0,0.0
0.23076,-0.149297,-0.003,0.230418,0.138693,-0.003,-0.149215,-0.149784,-0.003,-0.149557,0.138206,-0.003,0.0,0.0,0.0
0.230788,-0.149256,-0.003,0.230448,0.138734,-0.003,-0.149186,-0.149741,-0.003,-0.149526,0.138249,-0.003,0.0,0.0,0.0
0.230818,-0.149218,-0.003,0.23048,0.138772,-0.003,-0.149156,-0.1497,-0.003,-0.149495,0.138291,-0.003,0.0,0.0,0.0
0.230825,-0.149178,-0.003,0.230488,0.138812,-0.003,-0.14915,-0.149657,-0.003,-0.149487,0.138334,-0.003,0.0,0.0,0.0
0.230851,-0.149144,-0.003,0.230516,0.138847,-0.003,-0.149124,-0.14962,-0.003,-0.149459,0.138371,-0.003,0.0,0.0,0.0
0.230856,-0.149104,-0.003,0.230523,0.138887,-0.003,-0.149119,-0.149577,-0.003,-0.149452,0.138414,-0.003,0.0,0.0,0.0
0.230879,-0.149066,-0.003,0.230548,0.138926,-0.003,-0.149097,-0.149535,-0.003,-0.149428,0.138456,-0.003,0.0,0.0,0.0
0.2309,-0.149029,-0.003,0.230571,0.138962,-0.003,-0.149076,-0.149496,-0.003,-0.149405,0.138496,-0.003,0.0,0.0,0.0
0.23092,-0.148993,-0.003,0.230593,0.138999,-0.003,-0.149056,-0.149457,-0.003,-0.149383,0.138535,-0.003,0.0,0.0,0.0
0.23094,-0.148956,-0.003,0.230615,0.139036,-0.003,-0.149035,-0.149417,-0.003,-0.149361,0.138575,-0.003,0.0,0.0,0.0
0.230961,-0.148919,-0.003,0.230637,0.139073,-0.003,-0.149015,-0.149377,-0.003,-0.149339,0.138615,-0.003,0.0,0.0,0.0
0.230981,-0.148882,-0.003,0.230659,0.139111,-0.003,-0.148995,-0.149337,-0.003,-0.149317,0.138656,-0.003,0.0,0.0,0.0
0.231002,-0.148844,-0.003,0.230682,0.139149,-0.003,-0.148974,-0.149297,-0.003,-0.149294,0.138696,-0.003,0.0,0.0,0.0
0.231024,-0.148806,-0.003,0.230705,0.139187,-0.003,-0.148952,-0.149256,-0.003,-0.149271,0.138737,-0.003,0.0,0.0,0.0
0.231047,-0.148768,-0.003,0.23073,0.139225,-0.003,-0.148929,-0.149215,-0.003,-0.149246,0.138778,-0.003,0.0,0.0,0.0
0.231071,-0.14873,-0.003,0.230755,0.139264,-0.003,-0.148905,-0.149175,-0.003,-0.149221,0.138819,-0.003,0.0,0.0,0.0
0.231097,-0.148691,-0.003,0.230782,0.139303,-0.003,-0.148879,-0.149134,-0.003,-0.149194,0.13886,-0.003,0.0,0.0,0.0
0.231125,-0.148652,-0.003,0.230811,0.139342,-0.003,-0.148852,-0.149092,-0.003,-0.149165,0.138902,-0.003,0.0,0.0,0.0
0.231154,-0.148612,-0.003,0.230842,0.139382,-0.003,-0.148822,-0.149051,-0.003,-0.149134,0.138943,-0.003,0.0,0.0,0.0
0.231186,-0.148574,-0.003,0.230874,0.13942,-0.003,-0.14879,-0.149011,-0.003,-0.149102,0.138983,-0.003,0.0,0.0,0.0
0.231219,-0.148538,-0.003,0.230908,0.139457,-0.003,-0.148757,-0.148973,-0.003,-0.149068,0.139022,-0.003,0.0,0.0,0.0
0.231255,-0.148501,-0.003,0.230946,0.139494,-0.003,-0.148721,-0.148934,-0.003,-0.14903,0.13906,-0.003,0.0,0.0,0.0
0.231296,-0.148465,-0.003,0.230988,0.13953,-0.003,-0.14868,-0.148896,-0.003,-0.148988,0.139099,-0.003,0.0,0.0,0.0
0.231341,-0.148428,-0.003,0.231033,0.139567,-0.003,-0.148635,-0.148858,-0.003,-0.148942,0.139137,-0.003,0.0,0.0,0.0
0.231391,-0.148392,-0.003,0.231084,0.139604,-0.003,-0.148585,-0.14882,-0.003,-0.148892,0.139175,-0.003,0.0,0.0,0.0
0.231445,-0.148356,-0.003,0.23114,0.13964,-0.003,-0.14853,-0.148782,-0.003,-0.148835,0.139214,-0.003,0.0,0.0,0.0
0.231505,-0.148321,-0.003,0.231202,0.139675,-0.003,-0.14847,-0.148743,-0.003,-0.148773,0.139253,-0.003,0.0,0.0,0.0
0.231551,-0.148292,-0.003,0.23125,0.139704,-0.003,-0.148424,-0.148711,-0.003,-0.148725,0.139285,-0.003,0.0,0.0,0.0
0.231603,-0.148257,-0.003,0.231304,0.139739,-0.003,-0.148372,-0.148673,-0.003,-0.14867,0.139323,-0.003,0.0,0.0,0.0
0.231663,-0.148222,-0.003,0.231366,0.139775,-0.003,-0.148311,-0.148635,-0.003,-0.148609,0.139361,-0.003,0.0,0.0,0.0
0.231731,-0.148187,-0.003,0.231435,0.13981,-0.003,-0.148243,-0.148598,-0.003,-0.148539,0.139398,-0.003,0.0,0.0,0.0
0.231806,-0.148158,-0.003,0.231512,0.139838,-0.003,-0.148167,-0.148567,-0.003,-0.148461,0.139429,-0.003,0.0,0.0,0.0
0.231867,-0.148131,-0.003,0.231574,0.139866,-0.003,-0.148106,-0.148538,-0.003,-0.1484,0.139459,-0.003,0.0,0.0,0.0
0.231952,-0.148096,-0.003,0.23166,0.139901,-0.003,-0.148021,-0.148501,-0.003,-0.148313,0.139496,-0.003,0.0,0.0,0.0
0.232026,-0.14806,-0.003,0.231736,0.139938,-0.003,-0.147946,-0.148462,-0.003,-0.148236,0.139535,-0.003,0.0,0.0,0.0
0.232089,-0.148022,-0.003,0.231802,0.139975,-0.003,-0.147883,-0.148421,-0.003,-0.14817,0.139577,-0.003,0.0,0.0,0.0
0.232142,-0.147981,-0.003,0.231857,0.140016,-0.003,-0.147829,-0.148377,-0.003,-0.148115,0.139621,-0.003,0.0,0.0,0.0
0.232206,-0.14794,-0.003,0.231922,0.140058,-0.003,-0.147766,-0.148333,-0.003,-0.148049,0.139665,-0.003,0.0,0.0,0.0
0.2323,-0.1479,-0.003,0.232018,0.140098,-0.003,-0.147671,-0.14829,-0.003,-0.147953,0.139708,-0.003,0.0,0.0,0.0
0.232407,-0.147857,-0.003,0.232126,0.140141,-0.003,-0.147564,-0.148245,-0.003,-0.147844,0.139752,-0.003,0.0,0.0,0.0
0.232502,-0.147818,-0.003,0.232222,0.14018,-0.003,-0.147468,-0.148204,-0.003,-0.147748,0.139794,-0.003,0.0,0.0,0.0
0.23261,-0.147774,-0.003,0.23233,0.140224,-0.003,-0.14736,-0.14816,-0.003,-0.147639,0.139838,-0.003,0.0,0.0,0.0
0.232728,-0.147744,-0.003,0.232448,0.140254,-0.003,-0.14724,-0.14813,-0.003,-0.14752,0.139868,-0.003,0.0,0.0,0.0
0.232857,-0.147701,-0.003,0.232576,0.140298,-0.003,-0.147111,-0.148087,-0.003,-0.147392,0.139911,-0.003,0.0,0.0,0.0
0.232998,-0.14766,-0.003,0.232715,0.140339,-0.003,-0.14697,-0.148049,-0.003,-0.147253,0.13995,-0.003,0.0,0.0,0.0
0.233154,-0.147613,-0.003,0.232868,0.140385,-0.003,-0.146813,-0.148006,-0.003,-0.147099,0.139993,-0.003,0.0,0.0,0.0
0.233307,-0.147563,-0.003,0.233015,0.140436,-0.003,-0.14666,-0.147962,-0.003,-0.146952,0.140036,-0.003,0.0,0.0,0.0
0.23339,-0.147514,-0.003,0.233088,0.140485,-0.003,-0.146576,-0.147926,-0.003,-0.146878,0.140073,-0.003,0.0,0.0,0.0
0.233481,-0.147458,-0.003,0.233163,0.140541,-0.003,-0.146484,-0.147892,-0.003,-0.146803,0.140107,-0.003,0.0,0.0,0.0
0.233565,-0.1474,-0.003,0.233224,0.140599,-0.003,-0.1464,-0.147863,-0.003,-0.146741,0.140136,-0.003,0.0,0.0,0.0
0.233529,-0.147518,-0.003,0.233168,0.140481,-0.003,-0.146436,-0.148008,-0.003,-0.146797,0.139991,-0.003,0.0,0.0,0.0
0.233455,-0.147533,-0.003,0.233078,0.140465,-0.003,-0.146512,-0.148047,-0.003,-0.146888,0.139951,-0.003,0.0,0.0,0.0
0.233353,-0.147321,-0.003,0.232979,0.140676,-0.003,-0.146615,-0.147835,-0.003,-0.146988,0.140162,-0.003,0.0,0.0,0.0
0.233233,-0.147328,-0.003,0.232884,0.140669,-0.003,-0.146734,-0.147812,-0.003,-0.147084,0.140185,-0.003,0.0,0.0,0.0
0.233171,-0.147337,-0.003,0.232846,0.140659,-0.003,-0.146796,-0.147789,-0.003,-0.147121,0.140208,-0.003,0.0,0.0,0.0
0.233102,-0.147343,-0.003,0.232803,0.140654,-0.003,-0.146865,-0.147761,-0.003,-0.147164,0.140236,-0.003,0.0,0.0,0.0
0.233026,-0.147347,-0.003,0.232755,0.14065,-0.003,-0.146941,-0.147729,-0.003,-0.147213,0.140268,-0.003,0.0,0.0,0.0
0.232944,-0.147349,-0.003,0.2327,0.140647,-0.003,-0.147023,-0.147694,-0.003,-0.147267,0.140302,-0.003,0.0,0.0,0.0
0.232864,-0.147339,-0.003,0.232648,0.140657,-0.003,-0.147103,-0.147647,-0.003,-0.147319,0.140349,-0.003,0.0,0.0,0.0
0.232787,-0.147335,-0.003,0.232598,0.140662,-0.003,-0.147179,-0.147608,-0.003,-0.147368,0.140389,-0.003,0.0,0.0,0.0
0.232706,-0.147325,-0.003,0.232542,0.140672,-0.003,-0.14726,-0.147565,-0.003,-0.147424,0.140432,-0.003,0.0,0.0,0.0
0.23262,-0.147319,-0.003,0.23248,0.140677,-0.003,-0.147346,-0.147529,-0.003,-0.147486,0.140468,-0.003,0.0,0.0,0.0
0.23253,-0.147307,-0.003,0.232411,0.140689,-0.003,-0.147435,-0.147488,-0.003,-0.147555,0.140509,-0.003,0.0,0.0,0.0
0.232436,-0.147301,-0.003,0.232336,0.140696,-0.003,-0.14753,-0.147455,-0.003,-0.147629,0.140542,-0.003,0.0,0.0,0.0
0.232337,-0.147287,-0.003,0.232256,0.14071,-0.003,-0.147628,-0.147418,-0.003,-0.147709,0.140579,-0.003,0.0,0.0,0.0
0.232235,-0.147278,-0.003,0.23217,0.140719,-0.003,-0.14773,-0.147387,-0.003,-0.147795,0.14061,-0.003,0.0,0.0,0.0
0.232129,-0.147262,-0.003,0.232078,0.140735,-0.003,-0.147835,-0.147352,-0.003,-0.147886,0.140645,-0.003,0.0,0.0,0.0
0.23204,-0.147252,-0.003,0.232002,0.140745,-0.003,-0.147923,-0.147326,-0.003,-0.147962,0.140672,-0.003,0.0,0.0,0.0
0.231969,-0.147241,-0.003,0.23194,0.140756,-0.003,-0.147994,-0.147302,-0.003,-0.148023,0.140695,-0.003,0.0,0.0,0.0
0.231894,-0.147229,-0.003,0.231872,0.140769,-0.003,-0.148068,-0.14728,-0.003,-0.14809,0.140717,-0.003,0.0,0.0,0.0
0.231815,-0.14722,-0.003,0.231798,0.140777,-0.003,-0.148146,-0.147266,-0.003,-0.148164,0.140732,-0.003,0.0,0.0,0.0
0.231746,-0.147216,-0.003,0.231731,0.140782,-0.003,-0.148215,-0.147259,-0.003,-0.148231,0.140738,-0.003,0.0,0.0,0.0
0.231686,-0.14721,-0.003,0.231671,0.140787,-0.003,-0.148275,-0.147253,-0.003,-0.14829,0.140745,-0.003,0.0,0.0,0.0
0.231621,-0.147205,-0.003,0.231606,0.140793,-0.003,-0.14834,-0.147248,-0.003,-0.148355,0.14075,-0.003,0.0,0.0,0.0
0.231553,-0.147199,-0.003,0.231535,0.140798,-0.003,-0.148408,-0.147244,-0.003,-0.148426,0.140753,-0.003,0.0,0.0,0.0
0.231459,-0.147188,-0.003,0.23144,0.14081,-0.003,-0.148502,-0.147235,-0.003,-0.148521,0.140762,-0.003,0.0,0.0,0.0
0.231383,-0.147184,-0.003,0.23136,0.140814,-0.003,-0.148578,-0.147235,-0.003,-0.148601,0.140763,-0.003,0.0,0.0,0.0
0.231303,-0.147174,-0.003,0.231277,0.140823,-0.003,-0.148658,-0.147229,-0.003,-0.148684,0.140768,-0.003,0.0,0.0,0.0
0.231199,-0.147171,-0.003,0.231169,0.140827,-0.003,-0.148762,-0.147231,-0.003,-0.148792,0.140767,-0.003,0.0,0.0,0.0
0.231112,-0.147157,-0.003,0.231077,0.140841,-0.003,-0.148849,-0.147223,-0.003,-0.148884,0.140775,-0.003,0.0,0.0,0.0
0.231065,-0.14714,-0.003,0.231024,0.140858,-0.003,-0.148897,-0.147213,-0.003,-0.148937,0.140785,-0.003,0.0,0.0,0.0
0.231015,-0.147116,-0.003,0.230969,0.140882,-0.003,-0.148946,-0.147197,-0.003,-0.148992,0.140801,-0.003,0.0,0.0,0.0
0.230964,-0.147099,-0.003,0.230912,0.1409,-0.003,-0.148997,-0.147188,-0.003,-0.14905,0.140811,-0.003,0.0,0.0,0.0
0.230911,-0.147075,-0.003,0.230852,0.140923,-0.003,-0.14905,-0.147173,-0.003,-0.14911,0.140826,-0.003,0.0,0.0,0.0
0.230865,-0.147054,-0.003,0.230799,0.140944,-0.003,-0.149097,-0.147161,-0.003,-0.149163,0.140837,-0.003,0.0,0.0,0.0
0.230826,-0.147025,-0.003,0.230753,0.140973,-0.003,-0.149136,-0.147141,-0.003,-0.149209,0.140857,-0.003,0.0,0.0,0.0
0.230786,-0.147001,-0.003,0.230705,0.140997,-0.003,-0.149177,-0.147126,-0.003,-0.149257,0.140872,-0.003,0.0,0.0,0.0
0.230743,-0.146972,-0.003,0.230656,0.141026,-0.003,-0.149219,-0.147105,-0.003,-0.149307,0.140893,-0.003,0.0,0.0,0.0
0.230699,-0.146948,-0.003,0.230605,0.14105,-0.003,-0.149264,-0.14709,-0.003,-0.149358,0.140908,-0.003,0.0,0.0,0.0
0.230653,-0.146924,-0.003,0.230552,0.141074,-0.003,-0.14931,-0.147074,-0.003,-0.149411,0.140924,-0.003,0.0,0.0,0.0
0.230604,-0.146894,-0.003,0.230498,0.141105,-0.003,-0.149359,-0.147052,-0.003,-0.149465,0.140947,-0.003,0.0,0.0,0.0
0.230555,-0.146869,-0.003,0.230442,0.14113,-0.003,-0.149409,-0.147035,-0.003,-0.149522,0.140964,-0.003,0.0,0.0,0.0
0.230503,-0.146838,-0.003,0.230384,0.14116,-0.003,-0.149461,-0.147012,-0.003,-0.14958,0.140986,-0.003,0.0,0.0,0.0
0.230449,-0.146813,-0.003,0.230323,0.141186,-0.003,-0.149515,-0.146995,-0.003,-0.14964,0.141004,-0.003,0.0,0.0,0.0
0.230392,-0.146788,-0.003,0.230261,0.141211,-0.003,-0.149572,-0.146977,-0.003,-0.149703,0.141022,-0.003,0.0,0.0,0.0
0.230334,-0.146756,-0.003,0.230196,0.141243,-0.003,-0.149631,-0.146953,-0.003,-0.149768,0.141046,-0.003,0.0,0.0,0.0
0.230272,-0.14673,-0.003,0.230129,0.141269,-0.003,-0.149692,-0.146935,-0.003,-0.149836,0.141064,-0.003,0.0,0.0,0.0
0.230229,-0.146695,-0.003,0.23008,0.141303,-0.003,-0.149736,-0.146907,-0.003,-0.149885,0.141091,-0.003,0.0,0.0,0.0
0.23023,-0.146662,-0.003,0.230075,0.141337,-0.003,-0.149735,-0.146881,-0.003,-0.14989,0.141118,-0.003,0.0,0.0,0.0
