horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.15,0.09,5,-0.389,    0 0.095     0,0.234031 0.139612   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146031 -0.148284    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.145937  0.139713    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233873 -0.148394    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.234003 0.139603   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146095 -0.148246    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.145965  0.139751    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233799 -0.148389    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233964 0.139608   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146169 -0.148195    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146004  0.139802    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.233715 -0.14839   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233914 0.139607   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146252 -0.148151    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146053  0.139845    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233621 -0.148384    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233851 0.139613   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146346 -0.148104    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146116  0.139893    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233517 -0.148377    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233776  0.13962   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.14645 -0.148058    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146191  0.139939    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233403 -0.148369    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233689 0.139628   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146564 -0.148015    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146278  0.139982    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23328 -0.148366    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233591  0.13963   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146686  -0.14798    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146375  0.140017    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23315 -0.148356    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233483 0.139641   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146816 -0.147939    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146483  0.140058    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.233012 -0.148344    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233366 0.139652   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.146953 -0.147901    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, -0.1466 0.140096   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232868 -0.148338    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.23324 0.139659   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147097  -0.14787    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146725  0.140126    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232718 -0.148324    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.233106 0.139673   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147247 -0.147835    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146859  0.140162    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232562 -0.148315    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232965 0.139682   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147401 -0.147808    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.146999  0.140189    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232403 -0.148298    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232817 0.139698   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.14756 -0.147775    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147146  0.140222    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23226 -0.148288    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232683 0.139709   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147703 -0.147752    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147279  0.140245    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232153 -0.148276    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232584 0.139721   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147809 -0.147731    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147378  0.140266    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.232062 -0.148263    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232498 0.139734   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147899  -0.14771    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147463  0.140287    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231967 -0.148249    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232408 0.139748   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.147993 -0.147691    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147553  0.140307    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231869 -0.148234    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232313 0.139763   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.14809 -0.147672    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147647  0.140325    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231768 -0.148231    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232213 0.139766   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148191 -0.147666    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147746  0.140331    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231664 -0.148221    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.232108 0.139777   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148295 -0.147656    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.14785 0.140341   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231556 -0.148217    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231999 0.139781   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148402 -0.147655    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.147959  0.140343    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231446 -0.148213    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231886 0.139785   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148512 -0.147654    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148072  0.140343    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231334 -0.148208    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231769 0.139789   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148624 -0.147655    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148188  0.140342    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231219 -0.148198    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.23165 0.139799   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148738 -0.147653    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148308  0.140345    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.231124 -0.148193    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231548 0.139805   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148833 -0.147655    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148409  0.140342    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.231049 -0.14818   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231465 0.139817   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148909 -0.147652    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148492  0.140346    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230971 -0.148163    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.23138 0.139835   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.148986 -0.147644    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148577  0.140353    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230905 -0.148137    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231306 0.139861   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149053 -0.147629    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148652  0.140369    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23085 -0.148113    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231243 0.139885   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149107 -0.147616    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148714  0.140382    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.230796 -0.14809   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231181 0.139908   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149161 -0.147603    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148777  0.140395    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.230741 -0.14806   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231119 0.139938   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149216 -0.147583    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148839  0.140415    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230687 -0.148035    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.231057 0.139963   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.14927 -0.147568    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, -0.1489 0.140429   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.230634 -0.14801   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230996 0.139988   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149323 -0.147553    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.148961  0.140444    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230581 -0.147979    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230935 0.140019   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149376 -0.147532    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149022  0.140466    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230528 -0.147953    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230875 0.140045   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149429 -0.147516    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149083  0.140482    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.230476 -0.14792   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230815 0.140078   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149481 -0.147493    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149143  0.140505    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230424 -0.147893    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230755 0.140105   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149534 -0.147475    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149203  0.140523    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230371 -0.147859    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230695 0.140139   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149586 -0.147452    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149263  0.140546    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.230319 -0.14783   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230634 0.140168   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149639 -0.147433    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149324  0.140565    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230265 -0.147795    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230572 0.140203   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149693 -0.147409    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149385   0.14059    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230242 -0.147756    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230542 0.140242   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149716  -0.14738    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149416  0.140619    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230244 -0.147721    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230536 0.140277   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149714 -0.147354    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149422  0.140644    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23024 -0.147692    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230524 0.140307   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149719 -0.147335    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149434  0.140664    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230235 -0.147663    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230511 0.140336   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149724 -0.147316    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149447  0.140683    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230226 -0.147629    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230495 0.140369   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149733 -0.147293    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149464  0.140705    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230214 -0.147589    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230473 0.140409   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149746 -0.147264    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149486  0.140734    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230198 -0.147549    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230449  0.14045   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149762 -0.147235    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149511  0.140764    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230179 -0.147508    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230421  0.14049   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149781 -0.147205    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149539  0.140794    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230156 -0.147468    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230391 0.140531   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149805 -0.147175    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.14957 0.140824   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.23013 -0.147433    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230356 0.140566   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149831 -0.147151    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149605  0.140848    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230099 -0.147392    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230317 0.140606   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149862 -0.147121    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149644  0.140878    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230065 -0.147358    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230275 0.140641   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149897 -0.147097    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149687  0.140902    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.230027 -0.147323    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230229 0.140676   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.149935 -0.147072    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149734  0.140926    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229983 -0.147281    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230176 0.140718   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.14998 -0.147041    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149787  0.140958    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229933 -0.147244    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230118 0.140755   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15003 -0.147015    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149846  0.140984    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22988 -0.147207    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.230056 0.140792   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150084 -0.146988    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149907  0.141011    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229824 -0.147169    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229992  0.14083   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15014 -0.146961    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.149972  0.141038    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229766 -0.147125    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229926 0.140874   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150198 -0.146928    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150038  0.141071    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229706 -0.147088    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229858 0.140911   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150259   -0.1469    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150107  0.141099    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229645 -0.147049    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229789  0.14095   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15032 -0.146873    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150177  0.141126    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.229582 -0.14701   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229718 0.140989   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150383 -0.146844    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150248  0.141155    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229519 -0.146972    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229646 0.141027   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150447 -0.146816    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.15032 0.141183   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229455 -0.146932    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229574 0.141067   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150511 -0.146787    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150392  0.141212    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229391 -0.146892    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229502 0.141107   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150575 -0.146757    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150465  0.141242    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229328 -0.146852    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.22943 0.141148   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150639 -0.146727    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150536  0.141272    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.229265 -0.14681   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229359 0.141189   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150702 -0.146697    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150607  0.141302    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22921 -0.146768    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229296 0.141231   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150757 -0.146665    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150671  0.141334    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229163 -0.146725    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229241 0.141274   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150804 -0.146633    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150726  0.141366    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229119 -0.146682    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229189 0.141318   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150848   -0.1466    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150779    0.1414    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229078 -0.146637    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229139 0.141362   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150889 -0.146566    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.150828  0.141434    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.229041 -0.146592    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.229094 0.141407   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.150927 -0.146531    -0.003,0 0 0
